热销排名,商品信息,所属店铺,支付子订单数,交易增长幅度,支付转化率指数,日期：20170613,日期：20170614,日期：20170615,日期：20170616,日期：20170617,日期：20170618,日期：20170619
164,韩版胖MM高腰松紧破洞牛仔短裤女夏宽松大码学生阔腿休闲百搭热裤价格：198,伊牛官方企业店,432,-0.2163,190,131,121,124,174,117,397,164
165,夏季新款高腰牛仔短裤女士松紧腰宽松四分裤a裤排扣大码收腹胖mm价格：199,狐卡尼网上商城,430,-0.1559,244,130,130,122,161,105,447,165
166,破洞牛仔裤女九分裤韩版春夏季2017新款宽松裤子松紧腰乞丐哈伦裤价格：188,卡优希薇旗舰店,427,-0.5283,165,56,67,56,92,58,193,166
167,牛仔短裤女夏2017新款韩版修身显瘦破洞宽松高腰黑色春夏季牛仔裤价格：128,芮丽娅旗舰店,422,-0.4257,170,8,49,173,216,107,258,167
168,破洞牛仔裤女九分裤学生韩版薄款小脚高腰显瘦女装2017新款春夏季价格：148,zsrs旗舰店,418,-0.7624,177,384,,,,,70,168
169,2017黑色新款破洞牛仔裤女春季韩版九分裤学生铅笔裤女高腰小脚裤价格：128,十翼旗舰店,418,-0.3689,179,79,82,76,124,86,295,169
170,牛仔短裤女夏季2017新款韩版宽松高腰超短牛仔裤显瘦阔腿毛边热裤价格：79,FJW Awen定制女装,415,-0.3601,139,65,75,119,159,102,307,170
171,裂帛2017夏新款高腰民族刺绣休闲短裤做旧百搭牛仔裤女51161500价格：199,裂帛服饰旗舰店,411,-0.8031,139,,,,,,55,171
172,紧身九分牛仔裤女高腰韩版显瘦百搭薄款小脚牛仔长裤子女9分弹力价格：128,迈可思旗舰店,410,-0.3815,219,172,179,191,265,240,293,172
173,韩版AA织带拼色高腰水洗牛仔裤女夏季BF白色黑色宽松阔腿牛仔短裤价格：39,雯儿精品,409,-0.2561,173,124,116,112,162,130,398,173
174,2017夏新款高腰黑灰色短裤女不规则毛边微宽松牛仔短裤女沙滩热裤价格：110,圣妮儿旗舰店,409,-0.6706,179,,,,,,114,174
175,高腰牛仔短裤女夏2017新款韩版宽松阔腿a字显瘦学生毛边热裤子潮价格：168,蓓茹旗舰店,407,-0.3533,156,88,110,123,185,129,332,175
176,夏季韩版女装侧面条纹毛边牛仔短裤高腰宽松阔腿裤显瘦学生热裤子价格：32,依人潮流女装优质低价,400,-0.2091,204,117,106,117,134,98,453,176
177,春夏季松紧腰破洞牛仔短裤女宽松阔腿大码mm弹力胖五分热裤价格：88,小马奔腾品质牛仔,399,-0.2943,195,138,154,163,208,164,384,177
178,新款韩版女装夏季宽松流苏牛仔裤侧边交叉绑带须边短裤高腰热裤潮价格：26,小新家 每天上新,396,-0.3836,210,188,139,142,140,77,320,178
179,牛仔短裤女夏季2017新款韩版高腰宽松显瘦学生百搭bf风毛边超短裤价格：88,姿梵娜旗舰店,393,-0.5119,141,329,376,367,428,346,227,179
180,买一送一高腰牛仔短裤女2017新款春季韩版显瘦百搭学生超短裤女夏价格：79,皇朝御纺旗舰店,389,-0.3275,176,129,107,141,194,112,367,180
181,逸阳女裤2017新款夏卷边短裤女破洞牛仔裤薄韩版直筒高腰热裤2222价格：139,逸阳旗舰店,388,-0.7226,193,,,,,,101,181
182,森马直筒牛仔裤女 2017夏季新款 学生弹力韩版时尚修身小脚八分裤价格：199,森马官方旗舰店,388,-0.7749,211,,,,,,73,182
183,2017新款背带短裤女夏韩版宽松显瘦学生吊带连体裤阔腿森女背带裤价格：128,董小姐家女裤,388,-0.3622,142,99,114,154,215,120,345,183
184,LRUD牛仔短裤女夏2017夏装女装新款韩版高腰裤子阔腿裤牛仔裤热裤价格：58,lrud旗舰店,387,-0.7231,162,,,,,,98,184
185,牛仔热裤春夏季2017新款学生显瘦韩版高腰宽松阔腿女士白色超短裤价格：55,雅羊人旗舰店,385,-0.2009,216,159,153,177,261,228,479,185
186,拉夏贝尔puella普埃拉2017夏新款潮流破洞九分裤牛仔裤女20009635价格：269,puella官方旗舰店,384,-0.6424,139,,,,126,294,139,186
187,牛仔五分裤女夏宽松显瘦学生韩国高腰短裤女胖MM大码破洞直筒休闲价格：139,风格馆专柜,378,-0.2169,220,69,124,116,217,127,474,187
188,LRUD牛仔裤女2017夏季新款女装背带裤宽松白色高腰阔腿裤百搭短裤价格：157,lrud旗舰店,377,-0.7217,144,,,,,,103,188
189,2017春夏季新款潮破洞牛仔短裤女裤韩版显瘦高腰宽松学生阔腿热裤价格：59,宜情旗舰店,377,-0.1899,129,145,20,50,209,155,498,189
190,红记夏季新款韩版高腰宽松灰色牛仔短裤女松紧腰显瘦卷边阔腿热裤价格：99,红记旗舰店,377,-0.6763,177,,,,,,128,190
191,LRUD牛仔裤女2017夏装新款韩版高腰刺绣牛仔短裤宽松阔腿裤热裤潮价格：110,lrud旗舰店,376,-0.6496,128,,,,,,141,191
192,2017新款宽松牛仔短裤女夏毛边阔腿短裤高腰显瘦百搭学生A字热裤价格：89,米阁娜服饰旗舰店,375,-0.6897,181,,,,,,121,192
193,TOPSHOPJONI高腰版超弹修身超软牛仔裤02J10KBLK价格：359,TOPSHOP旗舰店,373,-0.9006,154,,,,,,8,193
194,镇店之宝！2017韩版百搭卷边弹力高腰浅色纯色修身牛仔短裤女裤价格：69,hello丑八怪,372,-0.2515,133,261,207,200,367,176,463,194
195,高腰牛仔短裤女夏破洞宽松韩版显瘦学生卷边阔腿裤刺绣热裤超短裤价格：75,teyi特一旗舰店,371,-0.5125,228,396,472,486,,,240,195
196,春夏女装2017韩版个性百搭不规则破洞毛边牛仔短裤高腰显瘦阔腿裤价格：29.98,可可里小姐,369,-0.3226,180,127,120,106,160,123,387,196
197,唐狮夏季宽松牛仔短裤女夏高腰流苏牛仔短裤显瘦阔腿裤白色毛边款价格：169,唐狮官方旗舰店,367,-0.797,122,,,,,,64,197
198,烟花烫JY2017夏装新品女装简约百搭修身休闲破洞牛仔短裤 翅膀价格：195,烟花烫服饰旗舰店,367,-0.7005,177,,,,,,123,198
199,喇叭裤女九分裤牛仔裤韩国流苏显瘦高腰春季2017新款韩版微喇叭夏价格：68,别听她们的,366,-0.1169,206,343,342,231,358,195,,199
200,高腰牛仔短裤女宽松显瘦韩版学生百搭2017春夏季新款破洞阔腿热裤价格：126,雅来特旗舰店,366,-0.5833,163,239,317,343,383,279,197,200
201,牛仔短裤女夏季2017新款韩版百搭弹力磨破洞显瘦学生毛边热裤子潮价格：168,怜雪服饰旗舰店,365,-0.1964,194,132,131,145,214,144,,201
202,17新款高腰牛仔短裤女夏宽松显瘦阔腿裤大码学生毛边排扣a字热裤价格：159,优百莉旗舰店,364,-0.4846,188,87,98,44,45,59,282,202
203,2017夏季时尚宽松大码胖mm可穿破洞水洗牛仔掉档垮裤中裤背带裤价格：69.9,布拉诺优质潮流女装,364,-0.2975,124,94,96,118,170,152,438,203
204,韩版chic学院风宽松显瘦浅色牛仔背带裤女学生休闲阔腿短裤连体裤价格：26.8,七格格女衣坊,362,-0.3126,186,121,126,129,190,122,442,204
205,牛仔裤女2017夏季女装新款韩版绣花高腰显瘦牛仔短裤阔腿裤热裤潮价格：84,宝岱旗舰店,361,-0.6831,328,,,,,,135,205
206,2017新款牛仔裤女九分裤春夏季显瘦弹力高腰百搭小脚铅笔裤韩版潮价格：128,颜茹旗舰店,359,-0.657,186,,,,,,144,206
207,春夏新款休闲9分浅色牛仔裤女九分裤宽松哈伦裤显瘦小脚韩版修身价格：196,你牛我裤旗舰店,356,-0.6862,159,,,,,,136,207
208,韩版春款高腰黑色九分喇叭牛仔裤女弹力显瘦毛边阔腿微喇9分流苏价格：99,知心羊旗舰店,353,-0.6521,148,,,,,,160,208
209,九分牛仔裤子女春夏季2017新款黑色破洞显瘦高腰学生韩版百搭小脚价格：1,980,fxdis旗舰店,351,-0.4256,214,241,243,256,275,225,316,209
210,韩版破洞显瘦时尚宽松牛仔背带短裤女夏季学生百搭连体吊带热裤潮价格：99.8,欣宜女装行,350,-0.3327,209,125,122,165,212,119,429,210
211,2017夏季新款破洞高腰牛仔短裤女宽松学生毛边流苏短裤女夏热裤潮价格：128,深一渡旗舰店,348,0.3641,293,,,,,,,211
212,夏季新款韩版高腰牛仔短裤女侧边条纹圆环宽松显瘦毛边阔腿aa热裤价格：110,第四十九天JT,346,-0.1193,177,266,227,157,178,173,,212
213,夏季天丝牛仔裤女灯笼裤宽松裤子休闲裤束脚阔腿裤薄款哈伦裤长裤价格：269,蜜诗格旗舰店,346,-0.7487,123,,,,,,99,213
214,LRUD2017夏装女装裤子新款韩版破洞高腰直筒短裤女百搭牛仔裤热裤价格：110,lrud旗舰店,345,-0.7183,133,,,,,,124,214
215,乐町2017夏装新款女装潮绣花牛仔短裤港味裤子热裤女夏显瘦直筒裤价格：309,乐町官方旗舰店,345,-0.8136,132,,,,,,63,215
216,高腰破洞牛仔短裤女夏潮毛边阔腿胖mm200斤宽松加肥加大码a字热裤价格：29.9,Since2015  沫沫家,345,-0.1113,198,97,112,110,154,140,,216
217,女装2017春夏季新款破洞牛仔裤女小脚哈伦夏装韩版宽松九分女裤潮价格：139,独语旗舰店,343,-0.6922,131,,,,,,134,217
218,高腰牛仔短裤女夏天2017新款韩版百搭学生宽松显瘦刺绣阔腿热裤子价格：198,8号仓服饰旗舰店,342,-0.4717,176,53,41,38,50,69,319,218
219,2017夏季新款牛仔裤女学生刺绣花七分裤显瘦7分中裤小脚铅笔裤子价格：108,teyi特一旗舰店,342,-0.6613,192,,,,,,154,219
220,黑色牛仔短裤女夏白色2017新款外穿显瘦高腰宽松韩版学生a字阔腿价格：138,简卡奴旗舰店,342,-0.4016,124,160,150,159,218,133,378,220
221,2017夏装新款浅色高腰破洞牛仔裤女宽松显瘦九分裤学生薄款阔腿裤价格：129,笨笨的店定制女装,341,-0.4077,70,118,119,125,200,157,373,221
222,TeenieWeenie小熊夏女休闲百搭卷边刺绣牛仔短裤TTTJ62651E价格：398,TeenieWeenie官方旗舰店,338,-0.7609,165,,,,,,100,222
223,森马牛仔短裤女2017夏装新款水洗破洞舒适学生韩版宽松学生猫须裤价格：179,森马官方旗舰店,337,-0.817,163,,,,,,57,223
224,夏韩版牛仔哈伦七分裤女薄款休闲显瘦宽松200斤胖mm大码弹力中裤价格：159,依女芯大码女装,336,-0.3285,131,126,128,160,192,168,458,224
225,牛仔短裤女夏季学生白色破洞毛边韩版宽松超短裤大码高腰阔腿热裤价格：100,罗塔依曼旗舰店,336,-0.2866,196,134,138,138,168,116,493,225
226,春装高腰牛仔裤女九分裤春夏季2017新款韩版小脚显瘦铅笔长裤子女价格：168,蓉媛旗舰店,335,-0.4904,189,285,292,327,500,379,288,226
227,韩国烟灰色破洞排扣牛仔短裤女夏mm大码显瘦阔腿裤乞丐AA热裤毛边价格：168,六仔裤,334,-0.1796,160,146,141,133,169,171,,227
228,韩版春装女装时尚破洞毛边牛仔短裤高腰百搭阔腿裤学生牛仔裤显瘦价格：29.88,可可里小姐,333,-0.2248,172,151,158,150,225,139,,228
229,夏款破洞毛边牛仔短裤女高腰大码百搭牛仔裤热裤潮宽松四分直筒裤价格：158,你牛我裤旗舰店,332,-0.6399,138,,,,,,185,229
230,牛仔裤七分裤女夏宽松显瘦松紧腰哈伦垮裤加肥加大码胖MM2017新款价格：118,铭阳旗舰店,331,-0.3886,115,164,123,139,233,181,410,230
231,尚驭牛仔短裤女夏中腰宽松大码破洞学生显瘦卷边直筒牛仔裤女热裤价格：158,尚驭服饰旗舰店,331,-0.6826,178,,,,,,148,231
232,刺绣破洞牛仔背带裤女夏2017新款韩版学生显瘦宽松九分阔腿连体裤价格：118,欧洲站达人店,330,-0.2237,127,,,279,310,170,,232
233,牛仔裤女夏2017新款裤子高腰阔腿裤韩版热裤网格毛边黑色牛仔短裤价格：98,美舒儿旗舰店,329,-0.1802,169,1,16,21,136,199,,233
234,短裤女夏季韩版宽松学生高腰裤女新款百搭阔腿休闲破洞牛仔热裤潮价格：145,韩优尚旗舰店,329,-0.396,156,334,399,437,,,393,234
235,呀吼喇叭裤女显瘦七分裤2017夏季新款破洞牛仔裤女弹力学生微喇裤价格：189,呀吼旗舰店,328,-0.6863,135,,,,,,147,235
236,逸阳女裤春装新款韩版牛仔裤女长裤修身小脚裤显瘦黑色铅笔裤0680价格：159,逸阳旗舰店,328,-0.7267,255,,,,,,131,236
237,牛仔短裤女夏韩版宽松破洞学生百搭裤子高腰显瘦热裤2017夏季新款价格：88,爱梦缘旗舰店,327,-0.4539,181,216,182,164,337,210,349,237
238,预售韩都衣舍2017韩版女夏新显瘦A字裙裤短裤牛仔裤GQ7362耒价格：228,韩都衣舍旗舰店,327,-0.7901,168,,,,,,91,238
239,2017春夏季新款韩版破洞七分牛仔裤女松紧腰宽松八分学生哈伦裤子价格：188,尤依优汇旗舰店,327,-0.3852,149,181,192,174,240,162,400,239
240,逸阳女裤2017新款夏哈伦裤九分裤天丝牛仔裤女小脚裤薄款宽松1379价格：159,逸阳旗舰店,326,-0.7992,174,,,,,,84,240
241,夏装女装韩版开叉破洞显瘦毛边牛仔裤高腰百搭直筒裤短裤学生热裤价格：29.98,可可里小姐,326,-0.3367,160,178,164,223,244,179,441,241
242,韩版牛仔短裤女夏季显瘦破洞毛边白色学生宽松阔腿热裤修身百搭潮价格：140,雪之狼旗舰店,325,-0.1653,156,258,224,198,282,196,,242
243,班申牛仔短裤女夏高腰阔腿裙裤2017新款韩版宽松显瘦a字裙阔腿裤价格：148,班申旗舰店,323,-0.4529,93,310,303,242,326,191,366,243
244,显腿长显瘦aa超短裤款夏装学生撕边流苏高腰磨边性感牛仔裤热裤女价格：18.46,壹号人家女装批发,323,-0.2151,211,220,219,207,239,153,,244
245,唐狮夏季宽松牛仔短裤女夏高腰牛仔短裤显瘦阔腿开叉牛仔短裤韩版价格：149,唐狮官方旗舰店,322,-0.6635,112,,,,,,176,245
246,预售太平鸟女装2017夏装新款贴布毛边牛仔短裤女拼接牛仔直筒裤女价格：329,太平鸟官方旗舰店,322,-0.8809,104,,,,,,31,246
247,韩版侧面条纹毛边牛仔短裤女夏季高腰破洞宽松阔腿裤显瘦牛仔裤潮价格：23,小菲家新款每日更新,322,-0.1196,281,223,483,,490,218,,247
248,毛边牛仔短裤女2017春夏季新款高腰白色百搭宽松超短热裤韩版学生价格：88,牛言非羽旗舰店,322,-0.2377,175,147,94,79,139,64,,248
249,聚ONLY夏季新品修身小脚低腰九分牛仔裤女|117149522价格：399,ONLY官方旗舰店,322,-0.6327,102,,,,41,138,202,249
250,牛仔短裤女夏高腰宽松显瘦阔腿牛仔裤2017新款潮韩版学生百搭热裤价格：79,茉语家,320,-0.5313,131,114,181,162,237,166,290,250
251,松紧腰牛仔短裤女夏2017新款阔腿裤春宽松a字裤bf风高腰阔腿裤裙价格：139,格森美尔旗舰店,320,-0.7225,130,,,,,,132,251
252,毛边高腰破洞牛仔短裤女夏季韩版学生宽松阔腿显瘦a字型白色热裤价格：169,简希玛旗舰店,318,-0.2851,168,278,209,144,220,124,,252
253,包邮外贸原单 西班牙单时尚任你行 一条穿出大长腿高腰阔腿九分裤价格：59.99,隆隆外贸 2号店 隆隆家,318,-0.3699,72,271,208,197,328,193,457,253
254,女装 高腰牛仔短裤(水洗产品) 181605 优衣库UNIQLO价格：129,优衣库官方旗舰店,317,-0.6741,109,,,,11,18,175,254
255,牛仔短裤夏女韩版大码胖mm宽松百搭学生高腰破洞热裤春季2017新款价格：69,【北京商盟】义成衣舍 大码牛仔,317,-0.2779,152,218,190,196,350,203,,255
256,艾米恋高腰短裤牛仔裤女夏浅色韩版百搭夏季a字卷边宽松阔腿裤价格：95,艾米恋旗舰店,316,-0.6878,179,,,,,,157,256
257,短裤女夏2017新款韩版宽松学生高腰显瘦春季百搭卷边刺绣牛仔热裤价格：99,梦希曼旗舰店,316,-0.8647,139,213,347,,,,48,257
258,梦舒雅2017夏季新款薄款牛仔裤时尚小脚毛边女裤显瘦九分铅笔裤女价格：159,梦舒雅服饰旗舰店,316,-0.8132,188,,,,,,79,258
259,韩版直筒牛仔裤女宽松bf风高腰百搭学生九分裤显瘦破洞长裤2017价格：129,蜜柚旗舰店,314,-0.7199,102,,,,,,137,259
260,韩都衣舍2017韩版女装夏装新款宽松毛边阔腿七分牛仔裤GJ6558.茆价格：238,韩都衣舍旗舰店,313,-0.8158,118,,,,,,75,260
261,晶爷2017春夏季新款韩版高腰黑色破洞牛仔短裤女宽松显瘦毛边热裤价格：86.25,晶爷studio,311,-0.285,141,196,170,175,247,216,,261
262,森马浅色牛仔裤女 2017夏装新款 修身弹力小脚裤直筒水洗长裤韩版价格：159,森马官方旗舰店,310,-0.7833,194,,,,,,97,262
263,天天特价2017牛仔裤女五分裤宽松夏季松紧腰短裤学生高腰胖妹妹价格：128,聚划算商城联盟店,309,6.2623,262,,,,,,,263
264,左唐高腰牛仔短裤女夏季学生宽松胖mm 大码显瘦毛边a字阔腿热裤子价格：169,左唐直销店,308,-0.3192,113,350,232,274,307,257,,264
265,可爱背带短裤女夏2017新款韩版宽松学生原宿牛仔森女小清新背带裤价格：119,初希旗舰店,306,-0.5842,116,60,127,244,,383,257,265
266,牛仔五分裤女夏宽松bf风2017新款韩版高腰破洞牛仔短裤chic中裤女价格：219,尚蔓蒂旗舰店,305,-0.524,144,289,249,289,368,268,318,266
267,薄款牛仔裤女高腰七分裤弹力小脚裤大码松紧腰铅笔裤休闲哈伦中裤价格：198,欧晓女裤官方店,305,-0.2597,178,173,155,195,245,160,,267
268,夏装女装韩版高腰显瘦百搭牛仔裤短裤2017新款时尚宽松毛边阔腿裤价格：29.98,可可里小姐,304,-0.242,199,253,328,287,279,186,,268
269,裂帛2017夏装新款中腰刺绣捏褶短裤折边水洗直筒牛仔裤51170105价格：199,裂帛服饰旗舰店,304,-0.8266,149,,,,,,65,269
270,凯姿琳2017新款牛仔短裤女夏高腰阔腿裤宽松五分裤显瘦时尚四分裤价格：188,凯姿琳旗舰店,303,-0.7406,195,,,,,,127,270
271,破洞牛仔裤女宽松春夏季2017新款浅色韩版显瘦高腰哈伦裤女九分裤价格：288,香舒婷旗舰店,303,-0.3262,200,,,,,,,271
272,夏季薄款新款高腰八分裤毛边九分微喇牛仔裤女显瘦黑色9分喇叭裤价格：99,蒙奴莎旗舰店,302,-0.4326,120,105,99,80,97,163,417,272
273,超短裤女夏2017新款潮韩版百搭高腰显瘦热裤夏季黑色休闲牛仔短裤价格：76,KCSTUDIO女装定制 KC家,301,-0.3934,137,237,248,228,354,242,460,273
274,高腰牛仔裤女夏季薄款学生九分裤女百搭小脚长裤韩版显瘦铅笔裤子价格：168,华尔美服饰,301,-0.2765,192,180,111,131,143,137,,274
275,白色牛仔短裤女夏2017新款高腰破洞修身显瘦韩版毛边百搭阔腿裤价格：158,彩依恋旗舰店,300,-0.4526,109,161,159,152,223,187,395,275
276,夏季新款高腰直筒牛仔裤女浅色拼接毛边宽松阔腿显瘦哈伦九分裤潮价格：198,星点感悟旗舰店,300,-0.5159,97,157,152,178,338,287,337,276
277,牛仔短裤女夏韩版宽松破洞学生百搭高腰显瘦女士热裤2017夏季新款价格：88,韩伊火玫瑰旗舰店,299,-0.3912,172,234,230,214,295,227,467,277
278,高腰宽松哈伦裤破洞七分牛仔裤女夏季薄款马裤小脚7分裤显瘦韩版价格：178,你牛我裤旗舰店,299,-0.6697,169,,,,,,190,278
279,九分牛仔裤女薄破洞哈伦裤松紧腰七分小脚2017夏季新款修身韩版潮价格：158,天使衣舍,298,-0.4478,134,314,235,148,197,135,411,279
280,高腰白色牛仔短裤女夏宽松阔腿热裤学生显瘦a字短裤大码毛边薄款价格：198,悟然旗舰店,298,-0.3707,149,139,151,149,263,175,490,280
281,2017夏季新款FGX 破洞牛仔短裤女夏宽松阔腿显瘦高腰休闲短裤女潮价格：108,桃子的希望 韩版女装,298,-0.1528,121,189,215,241,284,238,,281
282,女装2017新款夏装薄牛仔裤女休闲小脚裤高腰直筒宽松哈伦裤九分裤价格：159,可人伊尚旗舰店,297,-0.7155,134,,,,,,150,282
283,【新品】「 烈儿 」 2017款 黄腰带翻折边水磨 牛仔长裤 KZ4018价格：278,Lierkiss烈儿亲亲,297,0,150,,,,,,,283
284,MANBO侧边拉链显瘦高腰喇叭裤长裤 夏季薄款女宽松复古阔腿牛仔裤价格：99,MANBO STUDIO,297,-0.2537,90,156,149,128,230,185,,284
285,显瘦2017夏季新款修身破洞牛仔短裤女韩版刺绣花弹力百搭热裤子潮价格：75,teyi特一旗舰店,295,-0.4223,188,291,332,268,370,434,423,285
286,夏季明星同款牛仔裤女紧身显瘦毛边薄款九分裤黑色高腰休闲小脚裤价格：206,阿芮轩旗舰店,295,-0.7783,170,,,,,,104,286
287,夏季高腰浅色膝盖破洞牛仔裤女宽松乞丐九分裤韩国哈伦垮裤破洞裤价格：115,东门女装衣柜,295,-0.2479,161,282,264,238,268,188,,287
288,2017春夏季新款白色破洞牛仔裤女九分裤小脚裤宽松乞丐哈伦裤子潮价格：176,艾妃尼思服饰旗舰店,292,-0.6342,140,,,,,,233,288
289,前短后长不规则撕边牛仔裤 高腰显瘦净色牛仔短裤女白色小热裤价格：45,米娜 Mina Home,292,-0.2627,169,70,77,134,228,182,,289
290,破洞牛仔裤五分裤女大码乞丐裤高腰宽松哈伦热裤休闲中裤直筒短裤价格：298,蓝斯登时尚牛仔,291,-0.2819,149,305,234,295,385,254,,290
291,小番茄定制裙裤女夏季时尚2017新款显瘦牛仔短裤韩版宽松小热裤价格：109,小番茄 定制,291,-0.4497,107,4,142,161,255,221,426,291
292,女装 高腰宽腿七分牛仔裤(水洗产品) 402703 优衣库UNIQLO价格：299,优衣库官方旗舰店,290,-0.6478,119,,,,27,48,226,292
293,破洞牛仔裤女九分春夏季2017新款直筒宽松学生大码胖mm韩版bf七分价格：168,金尚秋旗舰店,290,-0.2819,163,302,319,305,321,230,,293
294,2017夏季新款牛仔短裤女夏韩版宽松破洞学生百搭裤子显瘦修身热裤价格：88,爱梦缘旗舰店,289,-0.3185,203,412,257,233,323,184,,294
295,前短后长白色高腰牛仔短裤女夏毛边胖mm加肥加大码宽松200斤热裤价格：29.9,Sun goddess衣橱,289,-0.2031,185,168,194,224,332,201,,295
296,新款牛仔短裤女夏 韩版宽松高腰显瘦学生时尚百搭休闲阔腿裤热裤价格：89,蜜柚旗舰店,287,-0.6998,108,,,,,,174,296
297,薇娅viya定制夏装新款百搭阔腿吊带牛仔裤显瘦女热裤子牛仔吊带裤价格：119,薇娅viya设计师店,286,14.4137,177,,,,,,,297
298,牛仔短裤女夏季2017新款韩版薄百搭学生显瘦阔腿宽松短裤女热裤潮价格：88,尚琛旗舰店,285,-0.3387,203,,350,325,291,167,,298
299,2017夏季新款百搭牛仔短裤女韩版宽松显瘦阔腿裤学生高腰a字热裤价格：84,雅莉派时尚女装,285,-0.4123,124,149,145,140,186,145,481,299
300,2017新款牛仔短裤女夏白色韩版宽松卷边学生高腰显瘦百搭a字热裤价格：158,法蜜琦旗舰店,284,-0.2011,151,254,259,269,348,247,,300
301,短裤女夏2017新款韩版春季高腰修身显瘦学生百搭毛边破洞白色牛仔价格：99,梦希曼旗舰店,284,-0.6555,258,,,,,,220,301
302,韩都衣舍韩版2017夏新款女宽松显瘦小脚裤破洞长裤牛仔裤HO5224魭价格：268,韩都衣舍旗舰店,282,-0.768,131,,,,,,126,302
303,高腰牛仔短裤女夏2017新款宽松韩版百搭热裤刺绣破洞学生裤子白色价格：118,枫锐旗舰店,281,-0.1711,157,135,166,166,259,236,,303
304,2017春夏季新款破洞牛仔裤女韩版卷边宽松直筒显瘦八分九分学生裤价格：128,深一渡旗舰店,280,-0.4909,215,,,,,,431,304
305,新款直筒五分牛仔裤女夏韩版短裤5分裤女士松紧腰热裤宽松休闲潮价格：138,你牛我裤旗舰店,277,-0.6594,140,,,,,,218,305
306,七分牛仔裤女夏季薄款弹力显瘦小脚大码破洞马裤五分中裤学生短裤价格：99,娜馨旗舰店,277,-0.2947,154,165,184,205,241,250,,306
307,港味chic蓝色高腰缺口毛边阔腿短裤宽松学生牛仔裤短裤女夏季热裤价格：31,AMJ爱力魔戒,275,-0.1827,183,,,,293,147,,307
308,2017新款韩版高腰毛边破洞牛仔短裤女夏季宽松显瘦浅色阔腿热裤潮价格：108,vekees服饰旗舰店,274,-0.3829,129,197,177,167,238,234,,308
309,韩版新款夏装个性破洞牛仔裤女宽松显瘦毛边短裤阔腿热裤休闲裤子价格：89.99,小V家实拍女装,274,-0.3168,146,279,133,236,283,223,,309
310,2017夏季新款高腰牛仔短裤女夏韩版宽松卷边刺绣学生百搭显瘦热裤价格：128,深一渡旗舰店,274,0.1478,314,,,,,,,310
311,新款阔腿牛仔短裤女夏宽松韩版学生a字裤裙百搭高腰2017裙裤显瘦价格：159,稀族旗舰店,274,-0.728,142,,,,,,158,311
312,复古港味chic风超级显瘦显腿长侧拉链高腰毛边阔腿裤牛仔裤女裤价格：35,港味潮人馆,273,-0.3536,162,,,,,134,,312
313,2017夏季韩版学生宽松高腰显瘦九分裤大码牛仔裤女bf风小脚哈伦裤价格：116,贝迪谷旗舰店,273,-0.7345,197,,,,,,153,313
314,钱夫人CHINSTUDIO定制 复古卷边高腰破洞牛仔裤女百搭学生九分裤价格：129,钱夫人家 雪梨定制,272,-0.3911,109,170,137,216,281,178,,314
315,韩潮袭人2017夏装新款简约磨白七分裤女韩版哈伦中裤弹力牛仔裤子价格：164,韩潮袭人旗舰店,272,-0.6904,144,,,,,,205,315
316,破洞牛仔短裤女夏2017新款韩版高腰阔腿热裤大码宽松毛边a字裤子价格：109,日韩女装潮依阁,272,-0.135,209,,403,385,278,151,,316
317,背带裤女夏季牛仔短裤学生韩版破洞学院风吊带裤宽松显瘦连体裤女价格：116,月米旗舰店,272,-0.4681,159,199,178,209,271,198,443,317
318,然与纯2017夏季新款韩版膝盖破洞牛仔九分裤女宽松大码哈伦9分裤价格：259,然与纯旗舰店,271,-0.8081,87,,,,,,96,318
319,黑色高腰牛仔短裤女夏2017新款韩版宽松大码胖mm破洞休闲阔腿热裤价格：120,列迪旗舰店,269,-0.2547,171,195,236,318,273,233,,319
320,韩版2017新款磨破洞不规则修身显瘦热裤高腰毛边流苏牛仔短裤女夏价格：169,衣艺社日韩女装,268,-0.1143,114,141,146,136,249,283,,320
321,天天特价松紧腰破洞牛仔裤女七分裤宽松休闲哈伦学生夏薄高腰中裤价格：198,YUSANNEY芷兰,268,-0.0525,159,232,228,312,430,265,,321
322,夏装2017新款韩版百搭显瘦毛边流苏高腰牛仔阔腿短裤学生热裤女潮价格：129.9,优购女装独家定制,268,-0.2572,132,,349,389,314,229,,322
323,裂帛2017夏新款刺绣收褶脚口七分裤哈伦裤双插兜牛仔裤51160088价格：289,裂帛服饰旗舰店,268,-0.7594,119,,,,,,133,323
324,夏季女装韩版牛仔背带短裤宽松显瘦连体吊带裤学生修身阔腿热裤女价格：89,韩版女裤衣柜,267,-0.2447,155,251,223,211,300,189,,324
325,裤子女春季2017新款潮韩版学生宽松百搭bf九分港味牛仔裤直筒显瘦价格：115.9,依雪琪,267,-0.3353,204,265,265,331,331,252,,325
326,破洞牛仔裤女九分裤宽松原宿风2017春夏季新款韩版女装夏装女裤子价格：162,雅来特旗舰店,266,-0.5802,155,272,307,498,,,326,326
327,韩版高腰牛仔短裤女夏2017新款百搭显瘦弹力大码学生热裤子胖mm潮价格：128,薇伦旗舰店,265,-0.2951,204,225,211,239,227,244,,327
328,牛仔短裤女夏2017新款韩版bf风高腰宽松显瘦学生百搭chic超短热裤价格：80,姿梵娜旗舰店,264,-0.6054,195,,,,,378,292,328
